X1;X2;Y
0.6540323199713103;-6.948795718300382;0
1.053364786283186;-2.7627813803567647;1
1.5255818264330105;0.009681989632247756;1
3.4382087792174465;-12.206845871871963;0
2.384949363597114;-0.37447773803268847;1
-0.25767412029215664;-11.036294936551442;0
-0.3981969663657836;-1.8939102459608872;1
3.83991114633951;-2.7882873728660975;1
-0.16729770187560522;-9.474705305620406;0
3.400322339299811;-3.145966680930316;1
-1.0024184959391589;-1.3101681621296881;1
2.8278210920775844;0.17348068065305022;1
-4.1094759648279275;-10.051252676426452;0
1.0597277905804943;0.07843383846243923;1
3.208032253129149;-0.901745868776061;1
-2.814002241837265;-9.31921145938676;0
0.4438896549408524;-6.765060917910823;0
-3.5397459125870965;-6.143193576519681;0
-0.8037150236289472;0.5382303143183678;1
1.9570186539476722;-4.1637536148086;1
0.007864305121221937;-8.191255259729854;0
0.7330860791712873;-1.7488145065113152;1
-1.1611250214984232;-2.9143357490783472;1
2.340487698908636;-5.467040219781039;1
-0.5762288122621739;-9.883175610620201;0
-3.1697192086257475;-8.681543316629902;0
1.7652716206543766;-1.5662737533565725;1
0.5600887091841812;-5.461019918876098;1
-0.1704341626622139;-8.46511410234271;0
-3.237313562055252;-11.163139451056844;0
3.3211895072036235;-10.316493313990879;0
-3.7176014062048943;-13.22882350833616;0
4.264599806302728;-2.00299973636968;1
-0.2209033025047933;-0.9166729725090319;1
-1.076692583441522;-13.021493317291782;0
-1.0663578701601382;-0.8162465521153321;1
2.2657242515778613;-0.5689388486420227;1
-0.6157052933413865;-8.330367596676497;0
0.6220401062789411;-10.816952856745495;0
-1.5568459595585369;-9.929990473685827;0
-1.5657603875224362;-12.717659650494895;0
1.747954028514461;-1.281693265770647;1
-1.6895457012128152;-11.651813263111324;0
0.05516302340964685;-1.7709435861433773;1
-4.802171071604348;-11.698035063328767;0
-2.737438606750631;-8.695681069732885;0
-1.2941640632245217;-11.209062087063426;0
-1.712705381897853;-2.4347144177540736;1
0.24559860289849134;-7.172281460337661;0
1.0118131425678023;-0.4077636210810952;1
0.5412037041253441;-4.034829509702325;1
-1.284183881167799;-9.739165346564132;0
-3.7041024357133834;-8.809122515464939;0
0.8027716497411488;-0.05547844353989673;1
2.7491247548812163;-1.1993742189395566;1
-1.1221777553280219;-8.250606949286054;0
2.0722562680278602;-13.285566983805696;0
0.5705749329588612;-10.186496520845571;0
-2.3910647071671693;-6.493959874875145;0
-2.5338017752168014;-12.144437562908617;0
-1.4525180098631865;-9.230557243738442;0
0.6671943345028313;-3.361781571306839;1
0.9896366695206026;-3.5721314554167254;1
-1.4170074606769842;-11.30649363679526;0
3.4370372391358965;-0.7977303470710788;1
-0.0762153676300874;-0.8797251204831653;1
2.2292226934117507;-10.645271792419411;0
-1.5893641897081279;-10.548205584469487;0
-0.05868264793247091;-4.334106348705251;1
2.3194802019435192;-0.6492330220230091;1
-0.13324170465006713;-1.6861113033530577;1
0.03507105789007281;-0.218172603543191;1
2.180098593080692;-2.6624261067700674;1
-2.027302655435113;-12.042834896533524;0
0.10295608513172061;-9.912334815382412;0
-5.941323655442352;-6.9078248727163185;0
1.3969117368211337;-1.3711234394003695;1
-1.9674123372181698;-3.633688319782289;0
0.07749507581268;-3.193814937527992;1
-1.906922594313938;-9.918415820519487;0
-0.174032487687104;-1.1647786212427844;1
3.0200027371974802;-3.521262890115399;1
0.037211313577903526;-12.812800038896128;0
3.023721209914263;-10.654473649569617;0
0.23449658538725016;-1.7004451556719462;1
1.1417502014473204;0.17446835470786493;1
1.7593414912527239;-3.1860803531164623;1
-4.597957789770422;-11.03870798990615;0
2.1152635801400015;-8.666199099474222;0
0.6118345915554033;-1.1837220975610045;1
1.8076321306947114;2.8553752743134977;1
-0.25938668253107044;-1.0193313912090733;1
-5.784421973723856;-9.272931329531373;0
-4.495327040271375;-7.555951049669325;0
-0.5979282115033919;1.2433907255488963;1
-0.32009084745951644;-10.393515949633079;0
-2.4136923388430787;-12.059343094894164;0
-0.21999332447589937;-0.1176035540071394;1
-1.473547819845678;-2.1627573996289335;1
-3.4199954226184865;-7.198511202917709;0
1.563708641521566;-2.6297850495035924;1
-3.2541761361590726;-10.68939798194799;0
-0.6047529517443695;-8.04942360164348;0
1.7574401221631772;-8.904834606117065;0
-2.488614952575191;-7.922931242535195;0
-4.141449987999096;-13.33438144457033;0
0.8420329363021666;-9.304694942095207;0
-1.7023599398188882;-13.310258049373257;0
0.929081630471935;-0.005593705626004253;1
-1.0560566312400168;-11.048108554534677;0
-2.795065477375577;-10.096858003409954;0
2.388447357146931;-1.2270903750925033;1
0.028944845015812737;-9.27047568927656;0
0.8001913351211525;-12.252479003631269;0
-3.376398513462343;-8.680254137327296;0
2.7698456423163385;-1.7232119318898056;1
-0.37502353293810176;-3.043192814818417;1
1.3172598939064724;-0.0978040475657398;1
-1.6306200968778293;-9.624329894345145;0
-2.3803385801602026;-10.063877272458104;0
0.7745918114212063;-10.17215216737464;0
2.9808181705852554;2.399252790939434;1
-2.9470084713138354;-2.8977343313248536;1
1.255286246236228;-3.5951444363547647;1
-4.736069668102887;-6.278783731378308;0
-2.314006607571599;0.22413426950376625;1
1.6212501350808008;0.26672491615093796;1
0.012491652282740184;-3.6230851260567225;1
-2.904601559654558;-9.770878578653727;0
-1.4713034685161737;-7.912026814680213;0
1.5969614455585823;1.5782668903254615;1
-3.9688260040249843;-10.106808251551195;0
-1.7778573335595498;-5.353446804001956;0
2.771292535916702;0.7720024343146763;1
-1.6779447007587636;-11.470278206721446;0
3.0076377195657855;1.1767745932534703;1
0.6967638237331621;-1.1954531545286675;1
-1.2032540801128784;-11.54963743690218;0
2.949873512869881;0.2648311406139283;1
-1.619348917014508;-11.627118121553899;0
-5.023325244324455;-8.985726096956705;0
0.4609976947628891;-1.2379410443029906;1
-3.4094574038210497;-10.270541934524422;0
-1.6298334523715665;-10.312733274767375;0
3.0530695778560437;-2.6686522144648617;1
4.11952991674293;-1.9946795558213806;1
0.49734464080004726;-8.07849022118365;0
2.238629905946068;-10.555183983843403;0
1.6323308921734476;-2.0017378818892175;1
-0.2892177987424973;1.7550169193834533;1
-1.432255900971216;-10.04510854541404;0
0.005869312177009478;-13.24338847376901;0
-0.6073888762266411;1.9473114510871161;1
-0.7381079339307386;0.06695720606925248;1
-3.9093538276725597;-9.76544147544453;0
-1.5755915978844897;-8.465924227770328;0
1.3022896312789563;1.5578304348810907;1
-3.904901476784713;-9.947257482426348;0
0.25749390881557144;-1.2923890820294872;1
2.182714908650631;-3.017222579337627;1
-1.9219419409793765;-8.720304858216187;0
2.942596376003343;-10.39866623263899;0
-0.4901196606822953;-8.72854802758479;0
-2.2862862126941104;-9.14051714555521;0
0.9117544162434946;-2.7376924704754435;1
0.13694768629275944;-1.6902897356048938;1
2.629313705530154;-1.018112698304093;1
0.8446842123048743;-3.6841661983204834;1
-3.828954130427701;-7.287285313422396;0
0.08122683239946982;-1.47130469217747;1
0.16647665713985882;-2.385467662207505;1
1.4827201046967842;0.5655945307790362;1
-1.6709564363035887;-12.548284640643645;0
-3.312769009102629;-6.550174309110172;0
5.261412826854711;-2.467453275359243;1
0.5662454925683634;0.35132414045915494;1
1.7073459972713492;-1.667231324735778;1
-1.4011098657872143;-8.064160941902248;0
-2.055837449142399;-9.72628382555015;0
-3.4908517627709594;-10.384146870197124;0
-2.3371579317439237;-8.940476038881792;0
1.7340244257030426;-2.6064123980290432;1
0.23794205746710384;-10.38641581577433;0
-2.850134059196151;-8.868127014444427;0
-5.054699597308048;-9.395902645630034;0
2.831234907360405;-4.397048104872003;1
0.026177129692438572;-2.2516900556109096;1
-2.4124772449703737;-10.131310916463804;0
0.6045245795923249;-5.222075529638826;0
-1.881443769666229;-10.517909199982098;0
-2.459763730255882;-11.67855809325495;0
-0.05129234237800917;-8.121938728121412;0
0.43298184512509663;0.18639358905626713;1
-0.5550754838339356;-2.0473465308630714;1
-0.7191182562787707;-11.016743826156423;0
0.668887616870847;-1.755483441670632;1
0.23668550842868474;-10.649044926224601;0
1.5536546280264445;-13.155290044958567;0
-1.6191266186521502;-7.594744114109085;0
2.3420087953518802;0.8868494836700367;1
0.890931315055739;-13.817141266792103;0
-2.2511515413322902;-10.572621427760993;0
-3.3785911507665687;-10.790204005435179;0
0.16193614343104623;-7.58226915489684;0
-0.29835492122241014;-3.618211861700054;1
1.6620366134157463;2.742650547858622;1
1.2492835771052557;-7.2283869422880365;0
-2.572493364542244;-11.199925423811239;0
-0.9469785900297807;-9.60529779483573;0
-0.3516661246144952;-11.043270715527418;0
0.7214046604238749;1.5543626193537872;1
-0.5834920217469488;-9.73211292740306;0
-1.666203671018077;-9.226882079527996;0
-1.0230338802278791;-9.260492558811826;0
-2.1680744134953294;-11.367826197472644;0
-0.8977256470041497;-9.612596621964903;0
-1.8426618689423586;-4.698679857522757;0
0.71203289447092;-8.672266434499708;0
1.7189200515353207;-8.163011307505103;0
-0.9545675440179289;-2.956675306119381;1
1.0115202851898832;0.2113001490353188;1
0.6504330672544171;1.0255472727010213;1
-1.0102978218438554;-10.221671567924917;0
0.556051284185351;1.6072571068228956;1
1.8390483210878545;-1.609350017201264;1
0.351626388259336;-3.2653122845190423;1
-0.2077799876153017;-5.785821044688332;1
-0.5580535250100149;-7.676782950819328;0
-1.8787250868014942;-8.697399653890294;0
0.9976143260728095;0.012090048128985176;1
-3.2316959547072526;-11.669576191424593;0
-1.9543882766433431;-11.102037397123155;0
-1.1577680860160948;-8.49069241486257;0
0.1642936014820271;-11.434778694788928;0
0.7879884997241327;-9.988823227839697;0
-2.0294351605149945;-0.20224768547368743;1
-2.6636632133535705;-9.464778649141522;0
-3.2932008594422695;-10.883508136898188;0
-1.8578026960284157;-5.513820898586755;0
2.912744634524258;-1.3309098239867558;1
-3.105255837278283;-6.62593313610057;0
-0.6779681262211112;-1.3076904230511859;1
-0.3661355959296996;-6.620861718587033;0
-0.6586714262076093;-5.958379931458706;0
1.3875931117740055;1.5785977046627342;1
4.787427034896164;-7.685381921367668;0
1.5070349188513998;-3.2928014049234333;1
-2.1029770155191487;-0.3700610861713661;1
0.5750911652806996;-0.3922317036930789;1
-4.703349308674156;-8.87007244504417;0
-1.7910340178237898;-10.437710566847459;0
0.3309534573652624;-8.384782789397093;0
-1.3657086671089247;-2.9594777283328755;1
0.3286547082982234;-11.492592926900691;0
0.2694872616772144;-9.725087809458085;0
0.6310018148061747;-10.090129867638481;0
-0.6462558239549203;-3.283952854282307;1
1.1290918785622117;-0.6905103246707629;1
-4.022663091131866;-7.915798363534326;0
-3.6026423110997627;-7.745872571585007;0
-1.1682464265045374;-11.957864791198942;0
3.419165813547406;-4.9936940348837044;1
3.5653896762758497;-4.3491594072486075;1
1.5842358266710295;-10.065757243311056;0
-1.767369899703328;-10.73459227316686;0
2.6132740784024735;-1.3134870850457117;1
4.623633403272562;1.2967009959264861;1
0.5260396754310496;-0.7834126308060424;1
1.103751821181844;-3.136753684059423;1
2.2919745786537176;-1.9524036193119674;1
-2.3785497854927478;-7.354899313163907;0
-0.790086087085921;-2.6336503551417962;1
-1.315493375724055;-7.307723107366636;0
-0.3573024601812642;-0.2575113394144837;1
-1.4917813566656482;-10.403097622197427;0
0.25134980285505737;-0.3981845899440999;1
1.9512464477917457;-2.635385550823216;1
2.6901074412812127;1.0667276188803387;1
6.3209793968796975;-7.962401740415137;0
-0.03127401712010802;-1.5971908404288397;1
6.560697256403844;-1.013005026946645;1
6.898266863868184;-3.765571849585041;1
2.2962384305858694;-11.462448565870945;0
1.8651543601777272;-2.7627297539083764;1
-0.3589126826813064;-9.247442639125138;0
1.910088088964605;-1.7964212313383818;1
1.6856855493414118;-0.45839933106472;1
1.6837194719481006;-1.141978330520148;1
-1.8157398016130144;1.4055441490041471;1
-3.3288636007698535;-9.807604724760406;0
-0.7209752341790017;-0.18297791854203438;1
1.2504597321573516;-3.384799714760346;1
0.17275335196219876;-4.244550785523101;1
-0.618011852216414;-1.614640712572057;1
-1.997340938622843;0.2089324802340542;1
-2.4710300224500292;-13.197726739219886;0
-1.3941268637107165;-11.244335094876492;0
0.19712878326696925;-4.901564713685086;1
-2.949257183090353;-10.574774073060649;0
0.6358222125461899;-0.919856239212216;1
0.2779918629319148;-2.930020898727159;1
-1.0003871828236033;-8.066096823661606;0
-0.32025512237369913;-8.807246553921473;0
2.1071493582616374;-7.742149776877375;0
0.5947148779673859;-2.115793474737396;1
-0.9760951480308744;-1.7668336197120695;1
-1.8738311666498428;-9.019875296433725;0
-3.2835216379745504;-11.251232575562302;0
-1.3533069005930953;-8.87836901167626;0
3.2136914341722056;-0.7450449364586094;1
-2.852593637182797;-11.058307687315747;0
1.0311840275329873;-3.3479633815909255;1
-0.9350371451858008;-9.774569428190787;0
-3.1568586246722274;-11.544713695061773;0
-3.290216039995341;-9.908672733412205;0
1.7018154303282742;0.7407238107389742;1
2.932768575636609;-0.6779414798548327;1
-2.326820691858858;-2.652943015868778;1
3.559181265548536;-1.6744752642320737;1
-2.3959124226522093;-9.403853749427736;0
-1.3739306775492741;0.0618503771812009;1
-2.3705174874468082;2.474250238949489;1
1.5877207797673332;-3.044478846600395;1
0.9205250961130917;-9.442252499906502;0
1.7924291722871786;-3.1765981963946626;1
1.1041214455345467;-9.231863258425935;0
-0.5465396635895138;-10.063517619405646;0
5.397145809372295;-2.913377608242593;1
2.0330256621159566;-1.8783260991280932;1
-3.7393928757932886;-10.860828729809521;0
-0.26960410369801857;-0.215716559911187;1
0.8576296336535107;-9.952356713229507;0
-2.7506159796013554;-10.23125495705775;0
-1.2198558389318157;-12.51651177933113;0
-3.047478936290715;-4.098530955451178;1
-0.2599119747490397;-5.240890539734502;0
-0.5123282000808111;-1.8158003035393615;1
-0.8838764061085946;1.0120690571356294;1
1.4825442250899692;-3.831889656627761;1
-0.23916416262061269;-9.785828219435066;0
-2.6107215637992778;-10.560792363413338;0
2.544868580764099;-1.0163704400541607;1
-1.1346531340308772;-0.025159316925943864;1
0.3544292849337143;-1.3819398542127972;1
4.99380502000016;-0.07708234087885635;1
2.059358518610932;-0.9347845608824057;1
2.031403324035919;-3.1640404352901528;1
-2.770485217524309;0.11519524762352495;1
1.9316187750302718;2.3876431472002553;1
1.6122515999899307;-3.3177602592807047;1
-2.454258671741745;-8.540942314477824;0
-1.9750903898560632;-9.619246274796039;0
0.9771164661007444;-2.9873364140089436;1
-0.6750279368252616;-12.173890336651933;0
-0.763149507551911;-12.852603210057723;0
-1.3127742151422563;-9.044799656050813;0
0.22802921949922172;-13.320081738993295;0
-2.303058420351886;-8.92735075905888;0
1.9535948381761004;-0.2354924595615535;1
-3.098199940245738;-5.621112317571301;0
-0.510461721384564;-9.58849279932969;0
1.4611995205302712;-3.7086039874551937;1
-1.1227819795849001;-0.7446661466485437;1
3.9104963871340965;-3.8959463797246494;1
-2.823811129666537;-10.698254490591113;0
4.214514987976035;-5.554162863719421;1
2.422751476255897;0.6717385826916826;1
2.092721498099995;-1.4380507217981253;1
2.506273152502149;-1.680890058786368;1
-0.5763171886806757;-3.806692131092841;1
-4.259525585405207;-8.556586800097586;0
-1.7348121618887116;0.6247458205520684;1
-0.1915254252356211;-1.4643502330989189;1
-0.6968412057562213;-6.028990183705599;0
-0.006020566846780651;-1.7643978879494961;1
-2.933278993958118;-8.090456006377057;0
-3.3138019790475095;-10.742307055700621;0
-0.21281897921848736;-8.153534827458655;0
1.3560870558362859;-10.30816247246805;0
3.591629588383785;-2.221350244607061;1
0.4517372082123271;1.6385794072837618;1
-5.672746922682495;-9.373213483172933;0
3.3469021152221177;-3.886980432870062;1
-3.871666048561313;-8.91255313905224;0
0.7232153973350236;-3.04050395768263;1
-0.10373885755656254;-0.7170847781042643;1
1.7160418149073506;-1.362964699403077;1
-0.8059314327420493;-8.061368960807686;0
-0.5711736997588047;-10.252914538861523;0
1.9422505915137087;-10.30935198439857;0
4.340167780033272;-1.6543722795198583;1
-1.9053504334841245;-8.84653180887856;0
-2.046757862589122;-9.356945550590934;0
1.719787409320082;-1.5479984272208398;1
-0.3305867851876587;-10.100936995538953;0
-0.11241637088472478;-0.668369419204685;1
-2.5601337375614546;-2.121027025746045;1
1.190695454270411;-8.921611091512691;0
0.3187118023970833;-4.323138757380785;1
1.4892588534566742;-12.314030912488189;0
-1.2407693850124852;-7.796277960942399;0
-1.7836746085697555;-5.947115141501218;1
-0.8054466209575278;-11.310716603665973;0
-0.013296014604442297;-12.640422606961696;0
